t,xN,yN,xGR,yGR,rN,rGR,aN,eN,omegaN,fN,hN,EN,aGR,eGR,omegaGR,fGR,hGR,EGR
3632750.879768991,66701926539923.22,133227764676094.5,68152226453008.37,134561443328680.5,148992564528321.8,150836030182446.2,295333938206671.1,0.5999999999999696,8.39350447378159e-14,1.106620173755023,5.008515806748851e+21,-224688794684217.1,330148025233767.2,0.6441582915806224,-0.01815058242368401,1.120131429856841,5.063105468569509e+21,-200995376416423.8
3676518.962657774,65662327992903.61,134437729031135.2,67139627701348.74,135813964868442.7,149616323656533.5,151503012053101.8,295333938206671.1,0.5999999999999694,8.403766685054945e-14,1.116454043894213,5.008515806748851e+21,-224688794684217.1,330685113609639.6,0.6447392557727623,-0.0178237171418219,1.129502676787706,5.063978410653659e+21,-200668926038603.6
3720287.045546557,64617744778049.12,135637488255278,66122063112558.87,137057009805663.6,150243073585446.1,152173424641528.6,295333938206671.1,0.5999999999999691,8.433992389118762e-14,1.126206063320081,5.008515806748851e+21,-224688794684217.1,331219354300300.2,0.6453144495082,-0.01749185547044425,1.138785347560917,5.064848281097272e+21,-200345256831931
3764055.12843534,63568317322381.68,136827079586646.6,65099666760983.59,138290614774244.9,150872730058846.4,152847181024151.5,295333938206671.1,0.5999999999999694,8.537874553647858e-14,1.135876870889145,5.008515806748852e+21,-224688794684217.1,331750661430067.5,0.6458838348184661,-0.01715526473419757,1.14798036996973,5.06571495075425e+21,-200024398802858.8
3807823.211324123,62514183712012.3,138006541729596.3,64072570456299.5,139514817761260.7,151505210225068,153524195682098.4,295333938206671.1,0.5999999999999691,8.542692453490537e-14,1.145467113364986,5.008515806748852e+21,-224688794684217.1,332278953853382.7,0.6464473796623971,-0.01681420520681267,1.157088672819931,5.066578296818752e+21,-199706378738270.6
3851591.294212906,61455479703674.65,139175914781460.1,63040903755205.46,140729658037546,152140432630070.5,154204384495505.5,295333938206671.3,0.5999999999999692,8.61867359542403e-14,1.154977444658507,5.008515806748853e+21,-224688794684217,332804155031342.8,0.6470050576551892,-0.01646893013284942,1.166111185168054,5.067438202651521e+21,-199391220337229.6
3895359.377101689,60392338737903.33,140335240161347.5,62004793974696.28,141935176090256.5,152778317209533.2,154887664736791.3,295333938206670.9,0.5999999999999689,8.61982527316211e-14,1.164408525098357,5.008515806748853e+21,-224688794684217.2,333326192907757.2,0.6475568478041454,-0.01611968576211262,1.175048835603346,5.068294557606829e+21,-199078944340157.5
3939127.459990472,59324891953745.81,141484560540984.8,60964366206811.9,143131413557389.4,153418785280027.6,155573955062969,295333938206671.3,0.599999999999969,8.680922249299804e-14,1.173761020730903,5.008515806748853e+21,-224688794684217,333844999785017.9,0.6481027342512898,-0.01576671139568833,1.183902551571846,5.069147256860346e+21,-198769568655309.8
3982895.542879255,58253268204900.93,142623919777582.7,59919743334757.88,144318413164249.2,154061759529334.4,156263175507059.8,295333938206671.3,0.5999999999999692,8.680997178315403e-14,1.183035602649179,5.008515806748854e+21,-224688794684217,334360512200049.5,0.6486427060229941,-0.01541023944258206,1.192673258740952,5.069996201238227e+21,-198463108482432.1
4026663.625768038,57177594077181.09,143753362848714.1,58871046050297.35,145496218661843.7,154707164005966.3,156955247468669.5,295333938206671.6,0.5999999999999692,8.702653876996401e-14,1.192232946350162,5.008515806748854e+21,-224688794684216.8,334872670800581.9,0.6491767567867163,-0.0150504954860108,1.201361880402884,5.070841297047695e+21,-198159576433505.4
4070431.70865682,56097993907199.44,144872935789181.5,57818392872318.31,146664874767188.5,155354924107955.2,157650093703787,295333938206671.3,0.5999999999999691,8.648223449816217e-14,1.20135373111975,5.008515806748853e+21,-224688794684217,335381420221980.4,0.6497048846149238,-0.0146876983584347,1.20996933691546,5.071682455909368e+21,-197858982650497.4
4114199.791545603,55014589802187.2,145982685629851.9,56761900166484.39,147824427105497,156004966570962.4,158347638313864.2,295333938206670.9,0.5999999999999689,8.637609580035746e-14,1.210398639444747,5.008515806748853e+21,-224688794684217.2,335886708964847.8,0.6502270917562522,-0.01432206022446448,1.218496545178647,5.07251959459154e+21,-197561334920057
4157967.874434386,53927501660850.45,147082660338431.8,55701682165880.77,148974922154232.8,156657219455764.3,159047806734228.6,295333938206670.8,0.5999999999999686,8.605843214543517e-14,1.219368356451192,5.008515806748852e+21,-224688794684217.4,336388489273587.3,0.6507433844139079,-0.01395378667084287,1.226944418145378,5.073352634846628e+21,-197266638785105.2
4201735.95732317,52836847195179.62,148172908762156.6,54637850992571.12,150116407188995.5,157311612135166.8,159750525721885.2,295333938206671.3,0.5999999999999689,8.718121699956719e-14,1.228263569368328,5.008515806748854e+21,-224688794684217,336886717016114.9,0.6512537725313138,-0.01358307680271871,1.235313864365147,5.074181503249967e+21,-196974897653283.8
4245504.040211958,51742741953128.66,149253480572364.5,53570516679984.99,151248930231211.7,157968075280397.2,160455723342754.2,295333938206670.9,0.5999999999999687,8.69568950106879e-14,1.237084967017519,5.008515806748853e+21,-224688794684217.2,337381351564878.8,0.6517582695849681,-0.01321012334550392,1.243605787558942,5.075006131041096e+21,-196686112902239.8
4289272.123100745,50645299342084.92,150324426210922.2,52499787196058.8,152372539997601.3,158626540847023.3,161163328958395.7,295333938206670.9,0.5999999999999688,8.706567641034281e-14,1.245833239325382,5.008515806748853e+21,-224688794684217.2,337872355679335.1,0.6522568923844669,-0.01283511275163257,1.251821086224125,5.075826453967699e+21,-196400283981737.4
4333040.205989533,49544630653054.1,151385796838471.5,51425768467057.4,153487285851386.3,159286942060441.7,161873273212264.9,295333938206670.6,0.5999999999999682,8.678456122894097e-14,1.254509076860459,5.008515806748852e+21,-224688794684217.5,338359695390022.2,0.6527496608796248,-0.01245822531158355,1.259960653267867,5.076642412132302e+21,-196117408512588.5
4376808.288878321,48440845085488.72,152437644284462.1,50348564402006.25,154593217755209,159949213400980.9,162585488015543.5,295333938206670.5,0.599999999999968,8.664524283093214e-14,1.263113170392683,5.008515806748852e+21,-224688794684217.6,338843339884348.9,0.6532365979746149,-0.01207963526857592,1.268025375667833,5.077453949841858e+21,-195837482382415.5
4420576.371767108,47334049772691.63,153480020998934.5,49268276917668.5,155690386225726.6,160613290588659.1,163299906532588,295333938206670.6,0.5999999999999679,8.677816022058693e-14,1.271646210474948,5.008515806748852e+21,-224688794684217.5,339323261394204.9,0.6537177293490241,-0.01169951093638502,1.27601613415882,5.078261015460289e+21,-195560499838262.1
4464344.454655896,46224349807730.13,154512980006018.7,48185005964003.6,156778842289845.4,161279110567635.9,164016463166034.9,295333938206670.5,0.599999999999968,8.669008490837558e-14,1.280108887046066,5.008515806748852e+21,-224688794684217.6,339799435085501.4,0.6541930832857277,-0.01131801481975383,1.283933802944103,5.079063561264079e+21,-195286453576071.2
4508112.537544684,45111848269798.71,155536574859109.9,47098849550048.35,157858637442559.7,161946611490394.7,164735093541599.7,295333938206670.6,0.599999999999968,8.644202866129283e-14,1.288501889054406,5.008515806748852e+21,-224688794684217.5,340271838949702.7,0.654662690505449,-0.01093530373693546,1.291779249430295,5.079861543300962e+21,-195015334827072.6
4551880.620433471,43996646250972.71,156550859597685.8,46009903770163.66,158929823606359.6,162615732701690.2,165455734492607.7,295333938206670.5,0.599999999999968,8.630525273755071e-14,1.29682590410153,5.008515806748852e+21,-224688794684217.6,340740453697457.9,0.6551265840078908,-0.01055152894389806,1.299553333984533,5.080654921251793e+21,-194747133441100.6
4595648.703322259,42878842883297.47,157555888705725.2,44918262830593.81,159992453092169.2,163286414722295.2,166178324044287.7,295333938206669.8,0.5999999999999674,8.482237615150086e-14,1.305081618105123,5.008515806748849e+21,-224688794684218.1,341205262654363.1,0.6555847989192888,-0.01016683625980506,1.307256909712897,5.081443658295591e+21,-194481837966901.8
4639416.786211046,41758535366161.1,158551717071691.9,43824019076287.77,161046578561780.3,163958599232576.9,166902801397863,295333938206669.8,0.5999999999999672,8.451739212495335e-14,1.313269714980541,5.008515806748849e+21,-224688794684218.1,341666251658931.9,0.6560373723462541,-0.009781366193365565,1.314890822258956,5.08222772097784e+21,-194219435729467.5
4683184.869099834,40635818993901.54,159538399950043.2,42727263017935.14,162092252991741.4,164632229055932.6,167629106914469.1,295333938206670,0.5999999999999676,8.483480149337157e-14,1.321390876340327,5.00851580674885e+21,-224688794684218,342123408962807.6,0.6564843432357484,-0.009395254069725061,1.322455909621413,5.083007079082011e+21,-193959912904450.9
4726952.951988622,39510787183602.01,160515992924225.4,41628083359171.69,163129529638667.9,165307248142112.2,168357182098926.7,295333938206670.1,0.5999999999999676,8.4759467204161e-14,1.329445781211001,5.00851580674885e+21,-224688794684217.9,342576725133258.6,0.6569257522410415,-0.009008630157556386,1.329953001989838,5.08378170550437e+21,-193703254589719.6
4770721.034877409,38383531503030.8,161484551871118.6,40526567023912.72,164158462005932.2,165983601550454.8,169086969583397.5,295333938206670.1,0.5999999999999677,8.583514508838742e-14,1.337435105766505,5.008515806748851e+21,-224688794684217.9,343026192957981.7,0.6573616415934906,-0.008621619796071015,1.337382921597536,5.084551576132017e+21,-193449444874107.4
4814489.117766197,37254141698684.83,162444132926889.5,39422799183774.42,165179103811700.6,166661235433062.4,169818413110948.5,295333938206670.3,0.5999999999999677,8.594494084386977e-14,1.345359523077671,5.008515806748851e+21,-224688794684217.8,343471807352245.9,0.6577920549799883,-0.008234343521662687,1.344746482590613,5.085316669724205e+21,-193198466903417.9
4858257.200654984,36122705723898.21,163394792454216,38316863285546.08,166191508958275.6,167340097017934.3,170551457519048.6,295333938206670.5,0.599999999999968,8.609708811111588e-14,1.353219702877066,5.008515806748852e+21,-224688794684217.6,343913565268375.8,0.6582170374259083,-0.007846917193954847,1.352044490912363,5.086076967796889e+21,-192950302943755.1
4902025.283543772,34989309766980.1,164336587010844,37208841078678.62,167195731502709.5,168020134592085.1,171286048723019.2,295333938206670.9,0.5999999999999684,8.695773798655404e-14,1.361016311338639,5.008515806748854e+21,-224688794684217.2,344351465607594.3,0.658636635183391,-0.00745945212101305,1.359277744202118,5.0868324545105e+21,-192704934442237.9
4945793.36643256,33854038279347.84,165269573319439.8,36098812642756.6,168191825628651.2,168701297484664.4,172022133699461.6,295333938206671.3,0.5999999999999687,8.732099104099528e-14,1.368750010871563,5.008515806748854e+21,-224688794684217,344785509134224.8,0.6590508956248035,-0.007072055183532555,1.366447031707756,5.087583116560914e+21,-192462342085168
4989561.449321347,32716974003624,166193808238698.4,34986856414923.56,169179845619390.5,169383536050098.6,172759660469680.5,295333938206671.1,0.5999999999999684,8.639329494872541e-14,1.376421459927688,5.008515806748853e+21,-224688794684217.2,345215698392245.9,0.6594598671412079,-0.006684828957806243,1.373553134211077,5.088328943073593e+21,-192222505853721.4
5033329.532210135,31578198001667.91,167109348735672.5,33873049217232.34,170159845832063.6,170066801651272.2,173498578083120.6,295333938206670.9,0.5999999999999686,8.592511872065548e-14,1.384031312822062,5.008515806748853e+21,-224688794684217.3,345642037624195.7,0.6598635990456796,-0.006297871837319976,1.380596823965307,5.089069925500849e+21,-191985405077228.9
5077097.615098923,30437789682514.34,168016251859284.4,32757466283893.93,171131880672984.3,170751046642764.3,174238836600836.5,295333938206671.6,0.5999999999999691,8.72233857726395e-14,1.391580219565954,5.008515806748855e+21,-224688794684216.8,346064532692409.9,0.6602621414813064,-0.005911278152825085,1.387578864644025,5.08980605752221e+21,-191751018484118.1
5120865.69798771,29295826830193.82,168914574714984.2,31640181288400.57,172096004574066.9,171436224354156.5,174980387079009.8,295333938206671.4,0.5999999999999687,8.69516507592071e-14,1.399068825711869,5.008515806748854e+21,-224688794684216.9,346483191002581.5,0.6606555453337148,-0.005525138290747458,1.394500011300809,5.09053733494784e+21,-191519324250582.8
5164633.780876498,28152385631410.95,169804374440520.2,30521266370500.23,173052271970304.1,172122289073426.2,175723181552529.2,295333938206671.2,0.5999999999999687,8.706227203518066e-14,1.406497772210008,5.008515806748854e+21,-224688794684217.1,346898021429610.5,0.6610438621479563,-0.005139538809844538,1.40136101033899,5.091263755624938e+21,-191290300047055.2
5208401.863765285,27007540703059.02,170685708182784.6,29400792163001.65,174000737278269.5,172809196030437.2,176467173018647.8,295333938206671.1,0.5999999999999687,8.665526909696666e-14,1.413867695275707,5.008515806748854e+21,-224688794684217.2,347309034245740.5,0.6614271440496062,-0.004754562555972736,1.408162599490844,5.091985319347132e+21,-191063923082541.7
5252169.946654073,25861365119550.62,171558633075700.6,28278827818390.57,174941454875607.8,173496901380542.2,177212315420730.5,295333938206671.3,0.5999999999999687,8.826868903106531e-14,1.421179226267336,5.008515806748856e+21,-224688794684217,347716241050927.6,0.6618054436699095,-0.00437028877491758,1.414905507805696,5.092702027766734e+21,-190840170146901.4
5295938.029542861,24713930439945.56,172423206219118.2,27155441035239.33,175874479081483.1,174185362188305.1,177958563632103.4,295333938206671.1,0.5999999999999684,8.76099774851211e-14,1.428432991574231,5.008515806748855e+21,-224688794684217.1,348119654705437.1,0.6621788140748318,-0.003986793223179226,1.421590455646302,5.093413884309871e+21,-190619017651127.1
5339706.112431648,23565306734859.22,173279484658683.6,26030698084393.41,176799864137951.3,174874536411356.8,178705873440015.6,295333938206670.9,0.5999999999999683,8.756009012926592e-14,1.435629612514139,5.008515806748855e+21,-224688794684217.2,348519289264618.1,0.6625473086978605,-0.003604148276672646,1.428218154693041,5.094120894094398e+21,-190400441665702.4
5383474.195320436,22415562613135.55,174127525366650.8,24904663834920.17,177717664192226.7,175564382884390.9,179454201529725.8,295333938206670.8,0.5999999999999683,8.73397085183401e-14,1.44276970523981,5.008515806748854e+21,-224688794684217.4,348915159915833.9,0.6629109812764132,-0.003222423037266714,1.434789307955355,5.09482306385055e+21,-190184417957096.1
5427242.278209223,21264765248270.31,174967385223603.8,23777401779806,178627933279811.1,176254861303310,180203505468719.9,295333938206670.8,0.5999999999999681,8.705716896745541e-14,1.449853880654252,5.008515806748853e+21,-224688794684217.4,349307282917503.2,0.6632698857917105,-0.002841683437143458,1.441304609789987,5.095520401844277e+21,-189970922022464.6
5471010.361098011,20112980404571.69,175799121001057.8,22648974061389.5,179530725308456.7,176945932209529.1,180953743691071.6,295333938206670.8,0.599999999999968,8.703006784336123e-14,1.456882744334273,5.008515806748853e+21,-224688794684217.4,349695675540213.2,0.6636240764119714,-0.002461992340926746,1.447764745925541,5.096212917803179e+21,-189759929122626.9
